9058.0	1336030	32163	2297
6822.0	1172996	7491	61610
7380.0	1236082	47021	17487
8138.0	379148	114982	782
9007.0	1338028	29773	302225
4707.0	1336001	930	833
40343.0	1334916	47021	485051
4067.0	1336203	12968	80851
2752.0	1337758	1054378	398517
4088.0	988188	12968	80851
3202.0	261762	19766	161726
6061.0	1335948	16091	15257
3003.0	475027	31202	94278
4337.0	1336205	12968	80851
6439.0	778289	23558	9822
2652.0	1337270	951652	50722
12769.0	635236	47021	18567
3568.0	1336040	48997	17702
16655.0	1334977	142566	15889
5557.0	109355	5222	7620
1702.0	1337343	85838	2540
3200.0	400371	17487	17722
14141.0	1335394	363503	102044
3449.0	1798	42713	10473
3244.0	194141	60	562
12151.0	801372	32263	1246
8830.0	975392	60	7620
5944.0	1336071	38888	34132
7286.0	1338159	4700	5222
6712.0	1127501	13909	4084
4648.0	1335495	31710	32679
2256.0	48837	11492	44766
10108.0	1337809	181397	674614
9342.0	1338089	47981	254658
3551.0	858762	381563	485353
9238.0	291803	7491	84899
3122.0	17772	73923	256450
12373.0	1335521	31710	2964
1389.0	895897	154703	20073
1446.0	1337966	11492	34452
9539.0	101514	16091	3104
6467.0	454937	175499	141571
7981.0	1334992	23558	46717
10748.0	1336955	40273	2297
1748.0	72089	551	618
1990.0	1338806	48529	355355
3293.0	1336442	572305	12967
196.0	1338983	19844	300781
10184.0	201227	86326	16436
4974.0	1337357	76158	11195
5170.0	419027	20678	28193
9607.0	1335646	9751	206367
5218.0	1336260	10023	29867
6998.0	98188	46717	4084
6213.0	1338157	4700	5222
5320.0	1336261	10023	29867
11761.0	1336736	16642	132109
8328.0	375334	751776	593
6509.0	1335381	651338	49970
2497.0	1337360	11492	93958
4723.0	617421	1343	48779
10297.0	430008	17722	65142
7912.0	469145	46717	47981
4808.0	474195	220144	3712
10681.0	1337686	46717	29488
9705.0	1335009	192822	46717
8210.0	77297	4202	9310
6725.0	1338093	17487	11492
5063.0	392691	37306	77335
9132.0	66621	305934	7489
4280.0	26594	9827	25191
3521.0	504165	562	371564
3294.0	9120	240789	156182
8106.0	293381	38424	11906
3771.0	402105	2964	11492
1093.0	400371	17722	11492
3296.0	1338253	2964	1126899
3047.0	1338762	173400	815
3166.0	1337028	60	420054
7078.0	235590	7620	58078
3780.0	128159	65861	78455
1070.0	1339068	236545	3317
40866.0	1334914	47021	190958
7533.0	197854	32163	325739
6836.0	1335993	9310	4202
8377.0	1335786	4084	7284
3837.0	1336992	9827	25191
4625.0	350768	51712	23558
6234.0	169332	9751	4202
9343.0	90568	728648	2297
664.0	1339247	16093	2964
888.0	82188	1023	406024
8969.0	1169	277056	34452
9328.0	1338470	2439	183427
7527.0	778023	7620	261126
4865.0	1336517	50722	782
2117.0	1338293	86326	17354
11702.0	1335516	31710	2297
9267.0	27775	4084	23558
6945.0	157404	11492	510724
5652.0	1337874	179481	667038
6237.0	50400	220977	112930
9529.0	1121956	142566	971108
8335.0	1335639	9751	611165
9719.0	1339694	51390	156195
8093.0	1218082	69327	884
7489.0	1336431	220144	17099
8605.0	1335601	11138	28304
2218.0	211810	11492	663522
10066.0	1337681	46717	971108
5746.0	1335798	5222	119428
12640.0	347152	84899	60
8501.0	1338958	51712	8595
9420.0	1335793	326425	336788
4561.0	46010	1186	68301
7266.0	1037712	69327	884
4470.0	812822	621607	14973
5893.0	129228	203978	52318
10916.0	1338160	4700	11138
6378.0	1335763	4084	3104
5358.0	1338155	333977	168853
7335.0	312223	834	616718
6906.0	281740	9310	8196
13368.0	150851	1343	11492
10245.0	1335026	7284	7489
4392.0	217737	190958	18567
6018.0	1336057	23558	9822
10842.0	1335953	16091	16093
9016.0	452817	761277	6767
7821.0	1337663	190376	465661
10481.0	839779	129733	16090
3515.0	1338134	19785	48997
7912.0	1336468	84352	55388
13705.0	1337404	80460	475994
12113.0	1335149	7491	11138
12449.0	1334963	142566	7284
2352.0	1339811	190958	18567
8443.0	1336470	84352	55388
3112.0	1336001	833	9822
9354.0	1335197	5222	60
4194.0	1338236	80420	44715
7400.0	18407	49970	12967
7885.0	1337857	8595	848657
6888.0	1340009	363502	46717
12659.0	1335231	389	60
8580.0	809761	8595	11195
11274.0	1334962	142566	11195
11679.0	1337332	79303	61843
8412.0	1335460	86326	7284
10687.0	37206	7491	11138
9726.0	1337354	461901	60
9982.0	1338227	13098	11595
8402.0	608642	69494	953687
648.0	56459	12558	31384
3979.0	1338184	60	25208
7360.0	1335523	5222	7620
8474.0	1337127	13909	7284
6441.0	1161426	29488	3104
11279.0	1340102	60427	8799
5360.0	389994	28304	280373
2595.0	895897	20073	225611
5944.0	1336824	132792	78593
1363.0	107719	485051	185005
7718.0	1339052	17722	160571
8062.0	1299014	4700	4432
1819.0	1334914	190958	9897
16058.0	1334957	47021	11492
8782.0	1334984	23558	2964
7847.0	203060	7620	5222
10483.0	365844	142566	2297
8539.0	84535	7620	5222
10181.0	57326	13909	32679
8189.0	1144739	9310	11138
9902.0	1336719	16642	32163
11875.0	941086	16436	11138
6513.0	310205	2964	37296
8474.0	106786	5222	4432
3038.0	1339180	12968	34538
10127.0	1334990	23558	280373
6714.0	346968	56497	19979
4443.0	1031540	9822	280373
2078.0	160064	55605	974
7202.0	1337914	151440	56976
4408.0	1339932	29867	14661
7646.0	1337759	267100	84899
8153.0	970487	28838	10936
7038.0	1335941	16091	64
6505.0	1336213	5222	7620
9084.0	549162	23558	4084
8586.0	1337120	13909	162356
7261.0	115754	29867	2297
7709.0	1336170	2297	32163
3865.0	1340344	68444	192300
17418.0	10387	542061	7491
9355.0	402566	304324	198622
8834.0	297970	148653	9751
7133.0	1339853	12004	5222
11558.0	642682	256666	9822
12983.0	1226970	16642	9751
7346.0	814302	267100	4432
6724.0	156570	41194	130010
6018.0	43709	7620	13093
9240.0	98879	64	280373
13997.0	621528	7491	12004
806.0	196416	11492	17175
10604.0	1335717	4202	68691
11536.0	1338187	828	214685
13343.0	1335536	355262	78593
11756.0	262100	555	40311
9541.0	605436	146282	82414
8435.0	1336686	84899	112006
8582.0	1338922	23389	17422
9746.0	1337012	10106	437527
8609.0	391795	23389	17422
11111.0	1335951	16091	3104
2600.0	1340518	155967	17242
9366.0	1335991	9310	11195
8920.0	1335457	86326	7489
8725.0	451623	148653	68691
2246.0	590315	551	163613
12044.0	1336042	48997	782
7279.0	482698	96793	11492
9056.0	1339993	148653	2297
9930.0	1339430	16436	2297
8833.0	1338302	236946	126617
18504.0	1335224	256676	736399
9919.0	1335890	219530	23298
11101.0	9445	3575	11195
10492.0	1335588	11138	5222
7620.0	1338665	7284	7489
7389.0	1337150	275478	117037
9960.0	502272	9822	3104
13620.0	1335148	7491	11138
10094.0	1336432	220144	56815
4640.0	1341137	7479	90472
14576.0	107236	157565	280373
9689.0	283377	38424	11138
10766.0	540516	928334	2297
13016.0	1336331	32679	2297
12450.0	1335073	60	117644
8194.0	80072	174275	9217
8023.0	441015	16090	11195
4803.0	35553	20678	48779
6523.0	1121942	23558	7284
12491.0	612391	280373	29488
15586.0	1337865	8595	15889
14782.0	1203619	59057	2458
12137.0	462664	267100	7491
16137.0	1337785	189825	130298
5590.0	1339178	292998	280373
8864.0	1336272	280373	3104
6706.0	482540	28828	161874
5638.0	860480	4432	12004
5825.0	1337928	5222	7620
7660.0	75339	56497	19979
10128.0	1339995	148653	11138
6129.0	215366	121848	495951
10936.0	1335847	34992	3104
12769.0	1335253	378762	201566
7066.0	750739	149223	131022
3288.0	81777	156195	139534
4202.0	1331486	11492	663522
5206.0	495707	33153	163120
5197.0	1339835	4432	12004
10923.0	50925	157565	3104
2499.0	1341116	7479	90472
7357.0	29802	1016	33581
5511.0	1338433	532184	835999
11256.0	25541	5222	875492
7968.0	299098	65861	408164
13188.0	1335954	16091	11195
11734.0	1085423	4084	28304
6770.0	87948	16090	11195
8470.0	1337183	35096	10078
8913.0	1337137	38300	3104
4698.0	29031	17234	32056
2149.0	1336470	55388	59197
6619.0	179324	47021	17487
5488.0	1338565	280373	3104
10817.0	1335947	16091	11195
11499.0	1335611	15889	11195
13410.0	815035	47021	12816
6403.0	43477	3104	2297
6153.0	1338318	13909	23558
11964.0	100469	28304	68691
7703.0	200130	47021	57731
7905.0	1337587	34768	19767
3412.0	444984	60	941
1801.0	1341379	48876	10936
9345.0	161615	11138	60
3074.0	211810	663522	260718
3252.0	922909	551	163613
11041.0	1336334	642671	468682
7734.0	320015	2297	280373
5309.0	1338568	11492	260718
2694.0	1341291	23008	93180
12930.0	1334961	142566	2297
6891.0	1341361	17720	49943
7259.0	94631	2297	11195
7469.0	474126	5222	274460
10612.0	454140	5834	41822
12168.0	350840	7284	3104
12030.0	1336710	138467	299816
7392.0	74202	52703	182847
13575.0	1124616	16436	15889
3839.0	942241	55366	102568
12200.0	35692	11138	60
9424.0	1335628	9751	68691
4478.0	560683	10100	48779
14064.0	1335509	31710	280373
8547.0	379568	9310	15889
8067.0	1336545	11195	23558
14663.0	1320150	305934	15889
5781.0	89072	7284	177012
4007.0	335948	438605	14389
10276.0	930478	67194	34764
13030.0	1335070	60	7620
7180.0	1339220	9751	206367
4608.0	1340062	15220	23126
4448.0	366610	25506	37296
8280.0	1337586	34768	19767
9041.0	1337092	10936	257173
12661.0	688805	334179	134212
14974.0	1338965	51712	9310
4565.0	356707	85423	10045
7527.0	232039	38424	2297
8146.0	1339846	4432	11138
10330.0	89285	11195	23558
1763.0	814302	4432	119441
4667.0	1335381	49970	22533
11334.0	146	7284	16436
4678.0	1340061	15220	23126
8308.0	1340930	318	28304
7203.0	1339841	4432	112006
16594.0	2274	11298	141571
11153.0	1339390	184803	28304
10273.0	1339383	184803	11138
5064.0	1339871	80851	48997
5890.0	1339832	4432	11138
14064.0	1335508	31710	2297
13983.0	1338086	47981	2964
12779.0	1335174	33177	327347
4717.0	1340059	15220	23126
6380.0	1339836	4432	11138
10956.0	1337126	13909	393815
12936.0	1104585	617420	306953
8005.0	90697	50961	97753
6086.0	1340157	297410	11492
11678.0	1147605	13909	64
10070.0	17592	90472	452038
6349.0	988438	7620	60
9044.0	70524	46717	7284
8616.0	348759	166417	26011
8471.0	1336307	2297	29488
11663.0	53253	129478	312879
3212.0	1340962	971108	884
5281.0	548597	3104	655882
8778.0	1336870	69013	720025
11335.0	1338612	249045	2449
5040.0	1340294	10935	67574
8440.0	1336869	69013	720025
14013.0	1336695	84899	4432
11186.0	27494	2428	12968
12803.0	500452	51712	64
4393.0	1341210	11492	105691
11096.0	1273691	5222	7620
15196.0	1335827	21657	10122
10667.0	287093	7620	5657
4484.0	1340177	44265	7170
9555.0	717239	2297	64
10273.0	1335419	7620	84899
4476.0	1341216	11492	105691
4979.0	1342116	15213	19713
15623.0	1336012	146868	11195
10382.0	19931	60	7620
14767.0	1336961	40339	10085
11617.0	50127	5222	7620
5455.0	791269	64	11195
8344.0	1340192	59889	101852
16369.0	1336478	84352	59197
3646.0	1341503	6315	177494
15549.0	399054	47981	32679
10501.0	1335546	11195	23558
13405.0	1268894	16436	23558
5681.0	429790	5222	60
5832.0	1111385	65707	9310
9460.0	535149	7489	28304
10322.0	384806	46717	2297
7969.0	1340925	318	9310
10980.0	1341303	122945	48997
12129.0	5484	9751	4202
17368.0	848232	32679	7284
8029.0	46100	10936	48643
8381.0	1338438	14094	67241
5507.0	419027	28193	93984
17026.0	605403	16093	11195
8451.0	1337989	64	11195
15042.0	1336701	84899	60
12690.0	393237	34750	5222
3054.0	1226009	199165	1671
3544.0	767317	4084	23558
9810.0	273090	1339	34538
12524.0	390304	254658	11195
10687.0	1337118	13909	23558
21276.0	40430	9373	6345
10309.0	1104598	318	11138
10308.0	1337673	46717	28304
7274.0	1342289	4084	23558
9609.0	1335312	3104	29488
12586.0	1335462	86326	7284
5538.0	1340057	15220	23126
8406.0	1337267	951652	34538
8653.0	97943	90472	74610
9465.0	1337873	179481	396135
11116.0	88904	90472	74610
11127.0	1336689	84899	60
11949.0	1127188	38424	11195
11504.0	410062	5222	7620
2755.0	1341564	782	6345
8508.0	89516	66648	119427
9076.0	1337378	48997	9822
11973.0	89878	150393	815
9004.0	1336880	5222	7620
9792.0	213596	7489	2297
3591.0	73271	7516	407
9747.0	1341396	48876	5834
4219.0	1341044	438605	10109
5926.0	1290616	571250	620625
1682.0	663095	2297	727286
7880.0	1342223	42312	17689
5231.0	1341423	7491	545132
9959.0	248695	5222	7491
14386.0	1335025	7284	16436
14290.0	1338084	47981	9310
1398.0	1190074	6345	3317
10854.0	598466	2297	11195
2317.0	1341722	339767	914794
19738.0	173093	47021	462559
8040.0	216314	29488	32679
11450.0	1335526	5222	7620
9312.0	1341766	234465	336166
7650.0	880677	18567	93831
9151.0	261746	7620	5222
4290.0	1334963	7284	12968
6449.0	101514	3104	76655
7415.0	1172996	61610	79678
3698.0	78078	7516	407
13239.0	1335311	76158	15889
10160.0	30165	194928	383994
13659.0	1336722	16642	9310
6523.0	1339179	12968	17702
3601.0	803977	40450	40703
8287.0	1339840	4432	7620
6768.0	84760	5867	159558
7044.0	279573	924	407
13919.0	150811	4700	602072
14177.0	655576	119428	11522
12027.0	1339421	16436	23558
9033.0	332516	17487	47021
9866.0	1340971	26107	59874
5355.0	94780	64	7489
16557.0	1336332	32679	2964
629.0	115147	215293	55463
11922.0	445263	159688	23558
10012.0	1338656	7284	51712
19237.0	3815	16093	32679
11163.0	1336131	64	11195
11248.0	1336808	78593	12968
6086.0	1342274	4084	23558
10358.0	1338914	205441	195383
19458.0	1337869	8595	60
10042.0	1338905	205441	195383
9675.0	1050697	64	7489
4193.0	548241	64	11195
6845.0	39277	142566	11195
11317.0	1337116	13909	11195
9397.0	1338298	86326	46717
13904.0	1116648	52206	233600
10292.0	1338911	205441	195383
10077.0	1338659	29488	15396
13542.0	359624	7284	2297
10728.0	1336123	64	11195
8061.0	29844	3104	7284
12761.0	1335458	86326	7284
19668.0	75571	32679	11138
5133.0	1342459	440859	480577
7322.0	1063466	50722	48997
16798.0	1337689	11727	11195
11416.0	1341775	142566	3104
10885.0	1337355	76158	15889
15517.0	442526	16436	9310
9937.0	1336922	60	183670
13842.0	1338180	1186	464824
8912.0	1341633	49881	12041
13435.0	134297	23558	2297
6460.0	1341019	7620	5222
9567.0	1337462	5222	7491
13880.0	1336078	10051	469495
9357.0	37149	12004	39814
3275.0	128299	63081	14389
8927.0	281701	16436	7284
16189.0	1335707	47021	11492
13693.0	382292	579514	68077
10375.0	545347	64	11138
5348.0	1341991	62528	7284
12502.0	176167	11195	2297
16327.0	1336329	32679	11138
14942.0	1339439	16436	2297
9827.0	474548	14968	185005
8976.0	1342551	779105	36269
11970.0	115609	39814	9310
15133.0	821827	591794	716070
8136.0	232625	836	437
6157.0	34125	7620	5222
17794.0	401038	94818	182790
14335.0	213620	23558	11195
13070.0	367525	9751	28304
2170.0	740318	60	562
4403.0	1342914	9134	407
10420.0	1340602	157566	3104
13442.0	130494	184524	481
2866.0	1342146	34538	10936
7283.0	163110	5222	7491
8239.0	1341386	48876	7719
3043.0	405894	56521	16098
4083.0	878159	15105	821
7456.0	1339356	64	28304
14877.0	1336725	16642	9310
5698.0	1340382	7489	11195
14463.0	1335595	11138	15889
7606.0	297530	7280	8735
6732.0	126057	25191	487163
10477.0	1337573	2297	3104
5636.0	1341156	10086	833
10099.0	628064	36563	57344
7206.0	1338093	11492	321274
12495.0	1335573	11138	15889
9553.0	1340813	51771	49832
9332.0	123654	788	16682
7887.0	100559	2297	730756
4623.0	230753	2297	16091
14200.0	1336076	10051	469495
4305.0	1341755	288839	217847
16206.0	1336090	31034	7491
5114.0	1274730	56247	7558
11970.0	387932	10936	12968
19682.0	925264	38424	5222
10659.0	1336878	5222	4432
14247.0	84738	16642	74563
4656.0	472283	2760	10344
6391.0	1341647	21675	130576
10271.0	839758	49820	166739
12425.0	522371	7284	2297
13308.0	833442	86326	28304
9189.0	400673	4432	9310
15857.0	1335620	15889	7284
7881.0	1341228	2679	112876
7222.0	1339739	2297	280373
10552.0	1239901	15889	2297
9052.0	516764	45040	331466
12722.0	10035	7489	2297
12930.0	736186	5776	32679
8869.0	1338358	7620	60
10310.0	33851	28304	280373
15357.0	1335615	15889	7284
5707.0	1341027	10936	48997
19837.0	769788	32679	11195
1661.0	260151	18425	69420
8290.0	76562	11492	19787
5679.0	1342382	50404	531948
10370.0	1337227	540290	50722
13661.0	1335589	15889	11195
20642.0	1335519	31710	4432
5349.0	394971	63081	14389
10252.0	1337639	11195	9822
10495.0	1340922	318	9310
7467.0	734023	64	164515
14822.0	1288346	28192	225611
18395.0	227202	16436	114174
19398.0	1335518	31710	4432
7918.0	66621	7489	16091
11401.0	1342865	192069	48997
14167.0	1145109	73923	17292
11091.0	101624	11195	64
12344.0	23069	30939	3066
84.0	1344734	176871	126520
9957.0	1338604	11138	4432
15180.0	491313	39814	414525
3791.0	571400	404828	127030
9916.0	42915	13909	11195
13411.0	662297	9751	28304
12253.0	1336594	11138	7491
9881.0	1338372	7620	61002
5057.0	1344490	69305	3043
2779.0	160033	10867	11043
12718.0	1337722	15889	60
14734.0	1335604	15889	60
12605.0	333523	52774	27491
10009.0	1343567	809268	28304
9878.0	1344221	8449	84899
11975.0	1336311	2297	11138
12086.0	265657	9491	117448
6314.0	1340949	2297	11195
2524.0	524950	11492	663522
13745.0	1335547	11195	46717
15891.0	1335612	15889	60
10641.0	1337708	15889	32163
12313.0	1335765	79198	3104
13315.0	1336171	2297	3104
7618.0	1341475	64	51712
11940.0	1337074	10936	218269
12349.0	1336214	5222	4202
4063.0	510101	39814	112006
8860.0	1341605	39814	112006
15199.0	1336137	64	36371
16176.0	108725	25388	122860
4151.0	35692	60	6352
9251.0	44740	69877	338535
3707.0	70524	7284	48997
13315.0	11883	64	2297
13835.0	342953	11195	4432
22369.0	1336486	157565	21539
9223.0	1339828	4432	119483
12305.0	803610	5222	4202
7763.0	200120	55364	14389
16275.0	1335616	15889	4432
10511.0	476584	11138	60
14272.0	99597	9310	23558
12206.0	441030	7284	11195
11812.0	1072974	782	34452
7553.0	521426	7489	51712
14980.0	1338549	28304	7489
7375.0	170753	22533	10936
17955.0	1335314	76158	20073
10674.0	1343018	24288	12970
15267.0	1335189	5222	26987
6675.0	1342046	177147	2964
12887.0	375397	15889	11195
4585.0	161615	60	562
3372.0	1342941	60	6352
10460.0	1338986	8595	11195
17396.0	1336286	280373	9310
11530.0	865061	86326	11138
15514.0	1336280	280373	9310
17033.0	1335463	86326	11138
3696.0	2648	3317	12038
11083.0	1338359	782	86481
16825.0	505468	16436	7489
10454.0	1342758	896488	190568
11609.0	1337666	46717	16091
11012.0	1337985	64	46717
11428.0	1338747	299843	517184
16130.0	1335716	4202	64
14605.0	1335769	4084	16436
13172.0	1145162	2297	21539
14266.0	227585	11195	64
11501.0	65372	64	11138
6245.0	1343081	277230	658402
4325.0	397049	6345	28193
3131.0	1343917	48529	461343
11883.0	601666	40450	25916
10483.0	1338485	64	7284
6999.0	143666	29488	32679
3081.0	1344281	205904	517184
22183.0	989808	124866	275373
9653.0	1339079	60	112006
5970.0	1343233	222894	132895
13277.0	1336119	64	16091
12933.0	1337710	15889	11138
12227.0	1337298	149888	20073
6388.0	1027529	34633	6346
12584.0	1337991	64	2297
10504.0	189525	318	11138
10850.0	1344813	232810	127414
7792.0	319290	971108	21539
13593.0	464766	7284	11195
13115.0	1336926	60	4432
14107.0	1336560	11195	9310
16152.0	1335585	11138	7620
6841.0	1193064	111481	7620
10455.0	1340817	28061	719816
15333.0	1335330	7284	11195
20282.0	58706	46717	60
10217.0	647744	127030	80493
14397.0	1335730	5222	4202
16334.0	1335190	5222	4202
11333.0	749077	939191	783
13252.0	1032059	280373	9310
17098.0	1335195	5222	4202
17706.0	1337731	214619	87877
10064.0	596463	8595	21539
16839.0	1338196	49820	12186
6630.0	1341889	34633	6346
16597.0	566054	165013	2968
9854.0	1342639	299603	6346
15652.0	1340877	146413	126520
16944.0	1338198	49820	12186
13409.0	1258593	9491	117448
1017.0	2648	12038	13783
5315.0	426742	782	10936
17887.0	1336720	13093	7620
8855.0	55775	64	11195
16674.0	64652	60	9310
21927.0	822008	10017	5222
10924.0	1261222	12004	5222
13908.0	125232	64	38424
8658.0	4901	11138	9310
7608.0	1341810	99974	783
9513.0	90568	2297	16436
9308.0	219351	56234	189356
10772.0	596954	1246	17176
12674.0	1330700	2297	29488
14580.0	1337021	545572	184971
16579.0	1335677	25208	360780
13974.0	1336146	2297	9822
7778.0	1343207	59197	121023
20073.0	1335058	399224	783
6817.0	490680	84899	4700
16090.0	22547	157565	9822
11249.0	2946	160761	157076
18770.0	745980	60	9310
12983.0	597335	2297	9822
9127.0	1340468	782	86481
19601.0	1336729	16642	23558
19584.0	1021098	280373	11138
15194.0	427110	66868	608918
7636.0	98879	280373	2964
9570.0	1344709	282107	91395
13485.0	1341025	175657	1094749
8038.0	46685	9825	490838
7690.0	81625	7491	84899
6256.0	1342395	280373	2964
9514.0	213583	62638	1248
20248.0	264251	45931	112006
12682.0	761350	782	10936
16640.0	1337676	46717	32679
21637.0	184446	31710	7489
15055.0	770385	593	163642
9824.0	1342801	12004	5222
4511.0	1344622	55453	414142
18065.0	1338199	49820	12186
6424.0	1342613	50236	49731
3674.0	1344306	50236	49731
15124.0	1336127	64	29488
14509.0	1336309	2297	38424
15297.0	11512	673030	224813
17118.0	1336322	32679	46717
5827.0	451169	12816	15963
11523.0	1340789	7284	62528
13605.0	428124	47981	29488
4340.0	1344151	5222	7620
11626.0	304	12004	5222
14111.0	150272	25659	17702
15256.0	1338675	16091	21539
20834.0	801764	280373	60
11240.0	98188	4084	29488
15561.0	161757	373337	2964
9302.0	1342458	440859	180273
13298.0	785706	27519	6352
9382.0	1345127	7489	7284
7029.0	1343142	48779	229803
11971.0	1127501	4084	11195
12187.0	183262	15889	64
8337.0	290417	8449	18553
15838.0	42437	28304	23558
19681.0	622018	15889	7620
14609.0	1337336	837	2421
14479.0	1338652	7284	12329
16351.0	213558	32263	9822
18934.0	1141505	5776	29488
10179.0	213557	325739	9822
17625.0	279640	17184	134404
17292.0	100224	15889	5222
18625.0	1335193	5222	4432
7073.0	1342557	41665	4432
15612.0	719732	13909	318
19103.0	215471	132792	782
20974.0	1337487	6768	134404
13149.0	1139574	23558	373368
23234.0	1336682	38424	62528
13144.0	1338836	2297	9822
14000.0	1341640	174506	397378
11498.0	1340729	9310	11138
13873.0	1061999	28304	32679
20278.0	432271	803596	9822
17734.0	592204	9310	62528
12724.0	1340232	229944	32163
12833.0	1338724	2964	64
7898.0	1342414	9310	11138
21249.0	15917	49784	360459
8924.0	68794	5222	60
14000.0	1047798	23558	11195
13887.0	352053	21928	156549
12917.0	1338829	2297	9822
6692.0	1344111	11138	60
18972.0	42394	28304	60
19681.0	1336323	32679	9310
12639.0	1339487	28017	3570
11911.0	1313906	28017	3570
13439.0	352789	7479	224813
9231.0	1341288	11138	60
5963.0	291654	5222	7620
10159.0	1340999	150397	831
11543.0	17425	12004	11138
8736.0	1345693	12816	15963
15392.0	308013	7489	4202
11628.0	63814	8449	84899
9701.0	365844	2297	7284
10525.0	292978	60	5222
7160.0	57412	12004	4432
9851.0	1268289	11195	16436
18549.0	1335434	7620	280373
10368.0	1341248	11195	38424
10768.0	1340358	971108	157565
10850.0	160083	11138	60
9225.0	1343117	1021	5222
19979.0	1335321	14094	5222
15543.0	36066	11195	38424
8677.0	540516	2297	7284
9425.0	1069409	9310	11138
7637.0	368846	2297	7284
16899.0	1336168	2297	23558
7155.0	1342739	7620	5222
9996.0	1341007	7620	5222
7022.0	64919	7620	5222
10788.0	1341338	11138	4700
12042.0	208504	11195	47981
16693.0	343003	18553	5222
14820.0	1339414	16436	11138
12334.0	617421	48779	1343
4794.0	1345360	3104	157565
12579.0	483598	872588	679822
11978.0	1339737	2297	7489
21965.0	1335352	102614	67914
18313.0	54124	60	6352
12301.0	1343783	28304	7284
14622.0	180936	132109	47014
15615.0	1337042	10124	224813
19818.0	1335141	7491	2964
8091.0	633956	2297	3104
15088.0	1337560	2297	318
16121.0	1338533	28304	11138
14686.0	375327	9134	237582
7585.0	1071036	205904	783
2602.0	1345897	783	408359
8789.0	820964	406589	66771
14683.0	1337921	11492	105691
12080.0	1345244	41535	14389
8236.0	340788	11195	64
9089.0	1343629	84899	60
15069.0	1340702	325056	10936
14424.0	642783	782	16098
12727.0	824759	11195	13909
9658.0	6543	32838	192564
5305.0	393937	5222	4700
9425.0	1341881	3104	2964
17273.0	641112	95961	27491
8731.0	1342577	5222	12004
28419.0	364844	1591	2968
9576.0	1342356	2297	32163
12928.0	1340786	7284	11195
23353.0	1336183	77284	7620
6530.0	1027850	7489	280373
20892.0	446344	16642	60
2843.0	707582	1023	975559
17895.0	1337724	15889	7620
14901.0	20832	32679	11195
12739.0	315712	7491	4432
12991.0	61085	11195	7284
12278.0	851606	9310	7620
11010.0	1341309	11138	60
9061.0	68428	32838	192564
8851.0	333982	14389	259399
14974.0	1338636	7284	11195
14631.0	1340031	119571	5866
8336.0	1326476	61002	4432
13678.0	1340735	9310	7620
8214.0	1343450	215430	1206
19242.0	265854	64482	887
14585.0	40358	32679	11195
19004.0	1231107	11138	4432
12813.0	1340498	18567	27491
18579.0	35479	259769	121023
9501.0	94072	437	833
19584.0	296360	86326	7620
20496.0	1335191	5222	9822
9078.0	1342403	9310	4202
10010.0	1341880	3104	2964
17560.0	1340631	27770	67495
8840.0	1241202	48779	67160
10160.0	1342418	9310	2297
15328.0	1336761	125417	312605
13367.0	235590	58078	480
6751.0	812414	471	783
8035.0	1343622	84899	4432
9166.0	770738	2297	46717
